id,bio,api_out,high_school,ent_year,grad_year
--- | ---
1968-1985 | Honolulu, Hawaii
1985-1989 | Manoa, Hawaii
1989-1992 | Washington, D.C.
1992-1996 | U.S. Army Reserve
1996-2014 | Illinois Army National Guard
2006-2009 | Illinois
2009-2011 | United States Department of Veterans' Affairs
2013-2017 | Congress
2017-2029 | United States Senate","President William McKinley High School, Honolulu, Hawaii",1981.0,1985.0
S001190,"A Representative from Illinois; born in Denver, Denver County, Colo., August 20, 1961; graduated from Cherry Creek High School, Denver, Colo., 1979; B.S., Northwestern University, Evanston, Ill., 1983; M.B.A., Northwestern University, Evanston, Ill., 1985; businessman; elected as a Democrat to the One Hundred Thirteenth Congress (January 3, 2013-January 3, 2015); unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014; elected as a Democrat to the One Hundred Fifteenth and to the three succeeding Congresses (January 3, 2017-present).","Time Period | Location
--- | ---
1961-1979 | Denver, Denver County, Colo.
1979-1985 | Evanston, Ill.
1985-2013 | Businessman
2013-2015 | Congress
2015-2017 | Unsuccessful candidate for reelection
2017-present | Congress","Cherry Creek High School, Denver, Colo.",1975.0,1979.0
D000619,"A Representative from Illinois; born in Des Moines, Polk County, Iowa, January 5, 1970; graduated from Taylorville High School, Taylorville, Ill., 1988; B.A., Millikin University, Decatur, Ill., 1992; staff, Illinois secretary of state, 1992-1996; unsuccessful candidate for election to the Illinois state house of representatives in 1996; staff, United States Representative John M. Shimkus of Illinois, 1997-2012; unsuccessful candidate for mayor of Taylorville, Ill., in 2001; elected as a Republican to the One Hundred Thirteenth and to the four succeeding Congresses (January 3, 2013-January 3, 2023); unsuccessful candidate for renomination to the One Hundred Eighteenth Congress in 2022.&nbsp;","Time Period | Location
--- | ---
1970-1988 | Taylorville, Ill.
1988-1992 | Decatur, Ill.
1992-1996 | Illinois
1996-2012 | Staff for U.S. Representative John M. Shimkus
2001 | Taylorville, Ill.
2013-2023 | Congress","Taylorville High School, Taylorville, Ill.",1984.0,1988.0
B001286,"A Representative from Illinois; born in Springfield, Sangamon County, Ill., October 17, 1961; graduated from Springfield High School, Springfield, Ill., 1979; attended Illinois College, Jacksonville, Ill.; B.A., University of Maryland, College Park, Md., 1983; M.A., University of Illinois, Springfield, Ill., 1985; journalist; businesswoman; member of the East Moline, Ill., city council, 2007-2011; elected as a Democrat to the One Hundred Thirteenth and to the four succeeding Congresses (January 3, 2013-January&nbsp; 3, 2023); was not a candidate for reelection to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1961-1979 | Springfield, Sangamon County, Ill.
1979-1981 | Jacksonville, Ill.
1981-1983 | College Park, Md.
1983-1985 | Springfield, Ill.
1985-2007 | Journalist and businesswoman
2007-2011 | East Moline, Ill.
2013-2023 | Congress","Springfield High School, Springfield, Ill.",1975.0,1979.0
W000813,"a Representative from Indiana; born in South Bend, St. Joseph County, Ind., August 17, 1963; graduated from James Whitcomb Riley High School, South Bend, Ind., 1981; B.A., Taylor University, Upland, Ind., 1985; journalist; philanthropist; member of the Indiana state house of representatives, 2004-2010; unsuccessful candidate for election to the One Hundred Twelfth Congress in 2010; elected as a Republican to the One Hundred Thirteenth and to the four succeeding Congresses, and served until her death (January 3, 2013-August 3, 2022); died on August 3, 2022, in Elkhart County, Ind.; interment at Southlawn Cemetery, South Bend, Ind.","Time Period | Location
--- | ---
1963-1981 | South Bend, St. Joseph County, Ind.
1981-1985 | Upland, Ind.
1985-2004 | Various locations (as a journalist and philanthropist)
2004-2010 | Indiana (as a member of the state house of representatives)
2010-2012 | Indiana (unsuccessful candidate for Congress)
2013-2022 | Congress
2022 | Elkhart County, Ind. (at the time of death)","James Whitcomb Riley High School, South Bend, Ind.",1977.0,1981.0
B001284,"a Representative from Indiana; born in Auburn, Dekalb County, Ind., August 25, 1960; graduated from Homestead High School, Fort Wayne, Ind., 1978; B.A., Miami University, Oxford, Ohio, 1982; J.D., Indiana University, Indianapolis, Ind., 1985; lawyer, private practice; deputy mayor of Indianapolis, Ind., 1998-1999; United States attorney for the Southern District of Indiana, 2001-2007; senior vice president and general counsel, Ivy Tech Community College, Indianapolis, Ind.; elected as a Republican to the One Hundred Thirteenth and to the three succeeding Congresses (January 3, 2013- January 3, 2021); was not a candidate for reelection to the One Hundred Seventeenth Congress in 2020; chair, Committee on Ethics (One Hundred Fifteenth Congress).","Time Period | Location
--- | ---
1960-1978 | Auburn, Dekalb County, Ind.
1978-1982 | Oxford, Ohio
1982-1985 | Indianapolis, Ind.
1985-1998 | Private practice, Indianapolis, Ind.
1998-1999 | Indianapolis, Ind. (as Deputy Mayor)
2001-2007 | Southern District of Indiana
2007-2013 | Indianapolis, Ind. (as Senior Vice President and General Counsel, Ivy Tech Community College)
2013-2021 | Congress","Homestead High School, Fort Wayne, Ind.",1974.0,1978.0
M001189,"A Representative from Indiana; born in Evansville, Vanderburgh County, Ind., February, 27, 1969; graduated from Greensburg Community High School, Greensburg, Ind., 1987; B.A., Wabash College, Crawfordsville, Ind., 1991; J.D., Vanderbilt University, Nashville, Tenn., 1994; lawyer, private practice; staff, United States Representative John J. Duncan, Jr., of Tennessee, 1997; staff, United States Representative Ed Bryant of Tennessee, 1998; staff, United States House of Representatives Committee on Government Reform, 1999; executive director, Indiana Republican Party, 2001-2005; member of the Indiana state house of representatives, 2003-2006; unsuccessful candidate for nomination to the One Hundred Seventh Congress in 2000; unsuccessful candidate for nomination to the One Hundred Twelfth in 2010; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018, but was an unsuccessful candidate for nomination to the United States Senate.","Time Period | Location
--- | ---
1969-1987 | Evansville, Vanderburgh County, Ind.
1987-1991 | Crawfordsville, Ind.
1991-1994 | Nashville, Tenn.
1994-1997 | Private practice
1997-1998 | Tennessee
1999 | Washington D.C.
2001-2005 | Indiana
2003-2006 | Indiana
2013-2019 | Congress","Greensburg Community High School, Greensburg, Ind.",1983.0,1987.0
B001282,"A Representative from Kentucky; born in Lexington, Fayette County, Ky., July 24, 1973; graduated from Henry Clay High School, Lexington, Ky., 1992; B.A., University of Virginia, Charlottesville, Va., 1996; J.D., University of Kentucky, Lexington, Ky., 2001; lawyer, private practice; staff, United States Representative Jim Talent, 1996-1998; instructor, Morehead State University, Morehead, Ky.; unsuccessful candidate for election to the One Hundred Twelfth Congress in 2010; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1973-1992 | Lexington, Fayette County, Ky.
1992-1996 | Charlottesville, Va.
1996-1998 | Staff for U.S. Representative Jim Talent
1998-2001 | Lexington, Ky.
2001-Present | Private practice and instructor at Morehead State University, Morehead, Ky.
2013-Present | Congress","Henry Clay High School, Lexington, Ky.",1988.0,1992.0
D000618,"A Senator and a Representative from Montana; born in Van Nuys, Los Angeles County, Calif., August 20, 1962; graduated from Bozeman High School, Bozeman, Mont.; B.S., Montana State University, Bozeman, Mont., 1984; businessman; delegate, Republican National Convention, 1984; unsuccessful candidate for lieutenant governor of Montana in 2008; elected as a Republican to the One Hundred Thirteenth Congress (January 3, 2013-January 3, 2015); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the United States Senate in 2014; reelected in 2020 for the term ending January 3, 2027; chair, National Republican Senatorial Committee (2023-).","Time Period | Location
--- | ---
1962-1980 | Van Nuys, Los Angeles County, Calif.
1980-1984 | Bozeman, Mont.
1984-2008 | Bozeman, Mont. (Businessman)
2008 | Montana (Unsuccessful candidate for lieutenant governor)
2013-2015 | Congress
2015-2027 | United States Senate
2023- | Chair, National Republican Senatorial Committee","Bozeman High School, Bozeman, Mont.",,
H001066,"A Representative from Nevada; born in Las Vegas, Clark County, Nev., April 29, 1973; graduated from Clark High School, Las Vegas, Nev.; B.A., University of Nevada, Reno, Nev., 2014; professional advocate; business executive; member of the Nevada state senate, 2004-2012, majority leader, 2009-2012; elected as a Democrat to the One Hundred Thirteenth Congress (January 3, 2013-January 3, 2015); unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014; elected as a Democrat to the One Hundred Sixteenth and to the two succeeding Congresses (January 3, 2019-present).","Time Period | Location
--- | ---
1973-1991 | Las Vegas, Clark County, Nev.
1991-2014 | Reno, Nev.
2004-2012 | Nevada State Senate
2013-2015 | Congress
2015-2019 | Unsuccessful candidate for reelection
2019-present | Congress","Clark High School, Las Vegas, Nev.",,
L000580,"A Representative from New Mexico; born in Los Alamos, Los Alamos County, N.Mex., October 24, 1959; graduated from St. Michael's High School, Santa Fe, N.Mex., 1977; B.S., University of New Mexico, Albuquerque, N.Mex., 1981; J.D., University of New Mexico, 1987; lawyer, New Mexico state bar association; business executive; director, New Mexico state agency on aging, 1991-2002; New Mexico secretary of aging and long-term services, 2002-2004; New Mexico secretary of health, 2004-2007; unsuccessful nominee for election to the One Hundred Eleventh Congress in 2008; Bernalillo County, N.Mex., board of commissioners, 2010-2012; elected as a Democrat to the One Hundred Thirteenth Congress and to the two succeeding Congresses until her resignation on December 31, 2018 (January 3, 2013-December 31, 2018); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018; Governor of New Mexico, 2019-present.","Time Period | Location
--- | ---
1959-1977 | Los Alamos, Los Alamos County, N.Mex.
1977-1981 | Albuquerque, N.Mex.
1981-1987 | Albuquerque, N.Mex.
1987-1991 | New Mexico (Lawyer)
1991-2002 | New Mexico (State Agency on Aging)
2002-2004 | New Mexico (Secretary of Aging and Long-Term Services)
2004-2007 | New Mexico (Secretary of Health)
2008 | New Mexico (Unsuccessful Nominee for Congress)
2010-2012 | Bernalillo County, N.Mex.
2013-2018 | Congress
2019-Present | New Mexico (Governor)","St. Michael's High School, Santa Fe, N.Mex.",1973.0,1977.0
M001188,"a Representative from New York; born in Queens, Queens County, N.Y., October 1, 1975; graduated from Stuyvesant High School, New York, N.Y., 1993; A.B., University of Michigan, Ann Arbor, Mich., 1997; J.D., Yeshiva University, New York City, N.Y., 2002; lawyer, private practice; member of the New York state assembly, 2009-2012; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1975-1993 | Queens, Queens County, N.Y.
1993-1997 | Ann Arbor, Mich.
1997-2002 | New York City, N.Y.
2002-2009 | Private practice
2009-2012 | New York state assembly
2013-present | Congress","Stuyvesant High School, New York, N.Y.",1989.0,1993.0
M001185,"a Representative from New York; born in Sherbrooke, Quebec, Canada, July 30, 1966; graduated from Hanover High School, Hanover, N.H., 1984; attended Georgetown University, Washington, D.C., 1986; B.A., University of Virginia, Charlottesville, Va., 1988; J.D., University of Virginia, Charlottesville, Va., 1992; campaign aide; lawyer, private practice; businessman; staff secretary to President William J. Clinton, 1997-2000; unsuccessful candidate for nomination for New York attorney general in 2006 and 2018; first deputy secretary to New York Governor Eliot Spitzer, 2007-2008; elected as a Democrat to the One Hundred Thirteenth and to the four succeeding Congresses (January 3, 2013-January 3, 2023); unsuccessful candidate for reelection to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1966-1982 | Sherbrooke, Quebec, Canada
1982-1984 | Hanover, N.H.
1984-1986 | Washington, D.C.
1986-1992 | Charlottesville, Va.
1992-1997 | Private practice and businessman
1997-2000 | Staff secretary to President William J. Clinton
2000-2006 | New York
2007-2008 | New York Governor Eliot Spitzer
2013-2023 | Congress
2023-Present | New York","Hanover High School, Hanover, N.H.",1980.0,1984.0
H001067,"a Representative from North Carolina; born in Franklin, Va., November 4, 1971; graduated from Myers Park High School, Charlotte, N.C., 1990; B.A., University of North Carolina, Charlotte, N.C., 1996; communications director, North Carolina Republican party; business owner; staff, United States Representative Robert (Robin) Hayes of North Carolina, 2000-2005; staff, United States Representative Virginia Ann Foxx of North Carolina, 2005-2006; staff, United States Representative John R. Carter of Texas, 2006-2009; staff, United States Representative K. Michael Conaway of Texas, 2009-2011; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present); chair, National Republican Congressional Committee (One Hundred Eighteenth Congress).","Time Period | Location
--- | ---
1971-1990 | Charlotte, N.C.
1990-1996 | University of North Carolina, Charlotte, N.C.
1996-2000 | North Carolina Republican party
2000-2005 | Staff for U.S. Representative Robert (Robin) Hayes of North Carolina
2005-2006 | Staff for U.S. Representative Virginia Ann Foxx of North Carolina
2006-2009 | Staff for U.S. Representative John R. Carter of Texas
2009-2011 | Staff for U.S. Representative K. Michael Conaway of Texas
2013-present | U.S. Congress","Myers Park High School, Charlotte, N.C.",1986.0,1990.0
C001096,"A Senator and a Representative from North Dakota; born in Rolla, Rolette County, N.Dak., January 21, 1961; graduated from Kindred High School, Kindred, N.Dak., 1979; B.A., Concordia College, Moorhead, Minn., 1983; M.A., University of Mary, Bismarck, N.Dak., 2003; chairman, North Dakota Republican Party, 1991-1993; North Dakota state tourism director, 1993-1997; unsuccessful candidate for the United States House of Representatives in 1996; North Dakota state economic development and finance director, 1997-2000; unsuccessful candidate for the United States House of Representatives in 1998; North Dakota public service commissioner, 2003-2012; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-January 3, 2019); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the United States Senate in 2018 for the term ending January 3, 2025.","Time Period | Location
--- | ---
1961-1979 | Rolla, Rolette County, N.Dak.
1979-1983 | Moorhead, Minn.
1983-1991 | North Dakota
1991-1993 | North Dakota (as chairman, North Dakota Republican Party)
1993-1997 | North Dakota (as state tourism director)
1997-2000 | North Dakota (as state economic development and finance director)
2003-2012 | North Dakota (as public service commissioner)
2013-2019 | Congress
2019-2025 | United States Senate","Kindred High School, Kindred, N.Dak.",1975.0,1979.0
W000815,"A Representative from Ohio; born in Cincinnati, Hamilton County, Ohio, June 17, 1958; graduated from St. Xavier High School, Finneytown, Ohio, 1976; B.A., University of Cincinnati, Cincinnati, Ohio, 1980; B.S. and D.P.M., William M. Scholl College of Podiatric Medicine, Rosalind Franklin University of Medicine and Science, Chicago, Ill., 1985; United States Army Reserve, 1998-2022; served in Operation Iraqi Freedom, 2005-2006; physician; unsuccessful candidate for mayor of Cincinnati, Ohio, in 2009; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1958-1976 | Cincinnati, Hamilton County, Ohio
1976-1980 | Cincinnati, Ohio
1980-1985 | Chicago, Ill.
1998-2022 | United States Army Reserve
2005-2006 | Operation Iraqi Freedom
2009 | Cincinnati, Ohio
2013-present | Congress","St. Xavier High School, Finneytown, Ohio",1972.0,1976.0
B001281,"a Representative from Ohio; born in Dayton, Montgomery County, Ohio, March 12, 1950; graduated from Nettie Lee Roth High School, Dayton, Ohio; B.A., Central State University, Wilberforce, Ohio, 1972; M.S., Wright State University, Fairborn, Ohio, 1974; attended University of Cincinnati, Cincinnati, Ohio; Montgomery County, Ohio, executive director, human services; professor, Sinclair Community College, Dayton, Ohio, 1975-1983; businesswoman; member of the Ohio state house of representatives, 1999-2008, minority leader, 2007-2008; delegate to the Democratic National Convention, 1996, 2000, 2004, 2008, 2012, 2016; senior vice president, The Ohio State University, Columbus, Ohio, 2008-2012; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1950-1968 | Dayton, Montgomery County, Ohio
1968-1972 | Wilberforce, Ohio
1972-1974 | Fairborn, Ohio
1974-1975 | Cincinnati, Ohio
1975-1983 | Dayton, Ohio
1983-1999 | Businesswoman
1999-2008 | Ohio State House of Representatives
2008-2012 | Columbus, Ohio
2013-present | Congress","Nettie Lee Roth High School, Dayton, Ohio",,
J000295,"A Representative from Ohio; born in Cleveland, Cuyahoga County, Ohio, March 17, 1957; graduated from West Geauga High School, Chesterland, Ohio, 1975; B.S., University of Dayton, Dayton, Ohio, 1979; J.D., University of Dayton, Dayton, Ohio, 1982; Cuyahoga County, Ohio, public defender, 1983-1984; Geauga County, Ohio, public defender, 1985-1988; Geauga County, Ohio, prosecutor, 1988-2012; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1957-1975 | Cleveland, Cuyahoga County, Ohio
1975-1979 | Dayton, Ohio
1979-1982 | Dayton, Ohio
1983-1984 | Cuyahoga County, Ohio
1985-1988 | Geauga County, Ohio
1988-2012 | Geauga County, Ohio
2013-present | Congress","West Geauga High School, Chesterland, Ohio",1971.0,1975.0
B001283,"A Representative from Oklahoma; born in Ann Arbor, Washtenaw County, Mich., June 15, 1975; graduated from Jenks High School, Tulsa, Okla., 1993; B.A., Rice University, Houston, Texas, 1998; M.B.A., Cornell University, Ithaca, N.Y., 2009; United States Navy, 1998-2007; United States Navy Reserve, 2010-present; defense consultant; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses until his resignation on April 23, 2018 (January 3, 2013-April 23, 2018); NASA Administrator, 2018-2021.","Time Period | Location
--- | ---
1975-1993 | Ann Arbor, Washtenaw County, Mich.
1993-1998 | Tulsa, Okla.
1998-2007 | United States Navy
2007-2009 | Ithaca, N.Y.
2010-2018 | United States Navy Reserve
2013-2018 | Congress
2018-2021 | NASA Administrator","Jenks High School, Tulsa, Okla.",1989.0,1993.0
M001190,"a Representative from Oklahoma; born in Tulsa, Tulsa County, Okla., July 26, 1977; an enrolled member of the Cherokee Nation; graduated from Stillwell High School, Stillwell, Okla.; attended Missouri Valley College, Marshall, Mo., 1996; A.A.S., Oklahoma State University Institute of Technology, Okmulgee, Okla., 2010; business owner; plumber; rancher; elected as a Republican to the One Hundred Thirteenth and to the four succeeding Congresses (January 3, 2013-January 3, 2023); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the United States Senate in a special election on November 8, 2022, to fill the vacancy caused by the resignation of James Inhofe, for the term ending January 3, 2027, and took the oath of office on January 3, 2023.","Time Period | Location
--- | ---
1977-1995 | Tulsa, Tulsa County, Okla.
1995-1996 | Marshall, Mo.
1996-2010 | Stillwell, Okla.
2010-2013 | Okmulgee, Okla.
2013-2023 | Congress
2023-2027 | United States Senate","Stillwell High School, Stillwell, Okla.",,
P000605,"a Representative from Pennsylvania; born in San Diego, San Diego County, Calif., May 27, 1962; graduated from Northern High School, Dillsburg, Pa., 1980; B.S., Pennsylvania State University, University Park, Pa., 1991; Pennsylvania Army National Guard, 1980-2019; business owner; member of the Pennsylvania state house of representatives, 2007-2012; elected as a Republican to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1962-1980 | San Diego, San Diego County, Calif.
1980-1991 | Dillsburg, Pa.
1991-2007 | University Park, Pa.
2007-2012 | Pennsylvania State House of Representatives
2013-present | Congress","Northern High School, Dillsburg, Pa.",1976.0,1980.0
R000598,"A Representative from Pennsylvania; born in Endicott, Broome County, N.Y., April 25, 1962; graduated from West Seneca West Senior High School, West Seneca, N.Y., 1980; B.S., State University of New York-Buffalo State, Buffalo, N.Y., 1984; J.D., University of Notre Dame, Notre Dame, Ind., 1990; lawyer, private practice; director, Center for Faith-Based and Community Initiatives, United States Department of Homeland Security, 2006-2007; unsuccessful candidate for election to the One Hundred Twelfth Congress in 2010; elected as a Republican to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-January 3, 2019); was an unsuccessful candidate for reelection to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1962-1980 | Endicott, Broome County, N.Y.
1980-1984 | Buffalo, N.Y.
1984-1990 | Notre Dame, Ind.
1990-2006 | Private practice
2006-2007 | United States Department of Homeland Security
2010-2019 | Pennsylvania","West Seneca West Senior High School, West Seneca, N.Y.",1976.0,1980.0
O000170,"A Representative from Texas; born in El Paso, El Paso County, Tex., September 26, 1972; attended El Paso High School, El Paso, Tex.; graduated from Woodberry Forest School, Woodberry Forest, Va., 1991; B.A., Columbia University, New York, N.Y., 1995; business owner; member of the El Paso, Tex., city council, 2005-2011; elected as a Democrat to the One Hundred Thirteenth and to the two succeeding Congresses (January 3, 2013-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018, but was an unsuccessful candidate for election to the United States Senate; unsuccessful candidate for election for Governor of Texas in 2022.","Time Period | Location
--- | ---
1972-1987 | El Paso, El Paso County, Tex.
1987-1991 | Woodberry Forest, Va.
1991-1995 | New York, N.Y.
1995-2005 | El Paso, Tex. (Business owner)
2005-2011 | El Paso, Tex. (City council)
2013-2019 | Congress
2019-2022 | Texas (Unsuccessful candidate for Senate and Governor)","attended El Paso High School, El Paso, Tex.",,
C001091,"A Representative from Texas; born in San Antonio, Bexar County, Tex., September 16, 1974; graduated from Thomas Jefferson High School, San Antonio, Tex., 1992; B.A., Stanford University, Stanford, Calif., 1996; J.D., Harvard University, Cambridge, Mass., 2000; lawyer, private practice; member of the Texas state house of representatives, 2002-2012; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present); one of the managers appointed by the House of Representatives in 2021 to conduct the impeachment proceedings of Donald J. Trump, President of the United States.","Time Period | Location
--- | ---
1974-1992 | San Antonio, Bexar County, Tex.
1992-1996 | Stanford, Calif.
1996-2000 | Cambridge, Mass.
2000-2002 | Private practice
2002-2012 | Texas
2013-present | Congress","Thomas Jefferson High School, San Antonio, Tex.",1988.0,1992.0
K000385,"A Representative from Illinois; born in New York, N.Y., April 30, 1956; graduated from Rhodes Prep High School, New York, N.Y., 1973; B.A., Bradley University, Peoria, Ill., 1977; M.A., Bradley University, Peoria, Ill., 1982; Ph.D., Northern Illinois University, DeKalb, Ill., 2004; counselor; community affairs director, Matteson, Ill., 1992-2006; member of the Illinois state house of representatives, 2003-2007; chief of staff, Illinois state treasurer, 2007-2010; Cook County, Ill., chief administrative officer, 2010-2012; elected as a Democrat to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Jesse L. Jackson, Jr., and reelected to the five succeeding Congresses (April 9, 2013-present).","Time Period | Location
--- | ---
1956-1973 | New York, N.Y.
1973-1977 | Peoria, Ill.
1977-1982 | Peoria, Ill.
1982-2004 | DeKalb, Ill.
1992-2006 | Matteson, Ill.
2003-2007 | Illinois
2007-2010 | Illinois
2010-2012 | Cook County, Ill.
2013-present | Congress","Rhodes Prep High School, New York, N.Y.",1969.0,1973.0
G000572,"A Representative from Texas; born in Alpine, Brewster County, Tex., December 2, 1961; graduated from Alpine High School, Alpine, Tex., 1980; B.A., Sul Ross State University, Alpine, Tex., 1982; J.D., University of Texas, Austin, Tex., 1985; lawyer; assistant attorney general, Office of the Attorney General, State of Texas, 1986-1989; member of the Texas state house of representatives, 1991-2012; chairman, Texas state house of representatives Democratic caucus, 1991-2001; elected as a Democrat to the One Hundred Thirteenth Congress (January 3, 2013-January 3, 2015); unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014; unsuccessful candidate for election to the One Hundred Fifteenth Congress in 2016.","Time Period | Location
--- | ---
1961-1980 | Alpine, Brewster County, Tex.
1980-1982 | Alpine, Tex.
1982-1985 | Austin, Tex.
1985-1986 | Private practice
1986-1989 | Office of the Attorney General, State of Texas
1991-2012 | Texas state house of representatives
2013-2015 | Congress
2015-2016 | Unsuccessful campaigns","Alpine High School, Alpine, Tex.",1976.0,1980.0
S001195,"a Representative from Missouri; born in St. Louis, Mo., on June 16, 1980; graduated from Salem High School, Salem, Mo., 1998; B.S., University of Missouri, Columbia, Mo., 2001; J.D., Oklahoma City University School of Law, Oklahoma City, Oklahoma, 2004; farmer; lawyer, private practice; member of the Missouri state house of representatives, 2005-2013; elected as a Republican to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Jo Ann Emerson, and reelected to the five succeeding Congresses (June 4, 2013-present); chair, Committee on Ways and Means (One Hundred Eighteenth Congress).","Time Period | Location
--- | ---
1980-1998 | St. Louis, Mo.
1998-2001 | Columbia, Mo.
2001-2004 | Oklahoma City, Oklahoma
2004-2005 | Private practice and farming
2005-2013 | Missouri
2013-Present | Congress","Salem High School, Salem, Mo.",1994.0,1998.0
M001192,"A Representative from Louisiana; born in Oak Grove, West Carroll Parish, La., January 7, 1974; graduated from Forest High School, Forest, La., 1992; attended, University of Louisiana, Monroe; United States Army, 1992-1994; Louisiana National Guard; business owner; elected as a Republican to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Rodney Alexander (November 16, 2013-January 3, 2015); unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014.","Time Period | Location
--- | ---
1974-1992 | Oak Grove, West Carroll Parish, La.
1992-1994 | United States Army (Location not specified)
1994-2013 | Louisiana (Specific location not specified)
2013-2015 | Congress","Forest High School, Forest, La.",1988.0,1992.0
P000607,"A Representative from Wisconsin; born in Kenosha, Kenosha County, Wis., August 14, 1964; graduated from Mary D. Bradford High School, Kenosha, Wis., 1982; B.A., University of Wisconsin, Madison, Wis., 1986; businessman; member of the Dane County, Wis., board of supervisors, 1991-1996; member of the Wisconsin state assembly, 1999-2013; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1964-1982 | Kenosha, Kenosha County, Wis.
1982-1986 | Madison, Wis.
1986-1991 | Businessman
1991-1996 | Dane County, Wis.
1999-2013 | Wisconsin
2013-present | Congress","Mary D. Bradford High School, Kenosha, Wis.",1978.0,1982.0
K000380,"a Representative from Michigan; born in Flint, Genesee County, Mich., August 11, 1958; graduated from Flint Northern High School, Flint, Mich., 1976; attended University of Michigan, Flint, Mich.; B.S., Central Michigan University, Mount Pleasant, Mich., 2011; founder, Genesee County Land Bank; co-founder and chief executive, Center for Community Progress; member of the Flint, Mich., board of education, 1977-1985; member of the Genesee County, Mich., board of commissioners, 1985-1997; Genesee County, Mich., treasurer, 1997-2009; elected as a Democrat to the One Hundred Thirteenth and to the five succeeding Congresses (January 3, 2013-present).","Time Period | Location
--- | ---
1958-1976 | Flint, Genesee County, Mich.
1976-1978 | University of Michigan, Flint, Mich.
1978-2011 | Flint, Mich.
2011-2013 | Mount Pleasant, Mich.
1977-1985 | Flint, Mich.
1985-1997 | Genesee County, Mich.
1997-2009 | Genesee County, Mich.
2013-present | Congress","Flint Northern High School, Flint, Mich.",1972.0,1976.0
S000937,"a Representative from Texas; born in Bloomfield Hills, Mich., November 14, 1956; graduated from Dondero High School, Royal Oak, Mich., 1975; B.S., University of Houston, Houston, Tex., 1990; accountant; elected as a Republican to the One Hundred Fourth Congress (January 3, 1995-January 3, 1997); unsuccessful candidate for reelection the One Hundred Fifth Congress in 1996; elected as a Republican to the One Hundred Thirteenth Congress (January 3, 2013-January 3, 2015); was not a candidate for reelection to the One Hundred Fourteenth Congress in 2014, but was an unsuccessful candidate for nomination to the United States Senate; convicted on April 12, 2018, of obtaining funds under false pretenses, money laundering, fraud, conspiracy, making false and excessive contributions, and filing false income tax return; sentence commuted by President Donald J. Trump on December 22, 2020.","Time Period | Location
--- | ---
1956-1975 | Bloomfield Hills, Mich.
1975-1990 | Houston, Tex.
1995-1997 | Congress
2013-2015 | Congress
2015-2020 | Legal issues
2020-Present | Unknown","Dondero High School, Royal Oak, Mich.",1971.0,1975.0
C001102,"A Representative from Florida; born on September 28, 1959; graduated from Batesville High School, Batesville, Ind., 1978; attended University of Utah, Salt Lake City, Utah, 1978-1979; B.A., Purdue University, West Lafayette, Ind., 1984; B.S., Krannert School of Management, Purdue University, West Lafayette, Ind., 1984; M.B.A., Harvard University, Cambridge, Mass., 1990; manufacturer, businessman; elected as a Republican to the One Hundred Thirteenth Congress, by special election, to fill the vacancy caused by the resignation of United States Representative Trey Radel, and reelected to the succeeding Congress (June 24, 2014-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016.","Time Period | Location
--- | ---
