id,bio,api_out
--- | ---
1957-1975 | Russellville, Pope County, Ark.
1975-1979 | Arkansas Tech University, Russellville, Ark.
1979-2009 | Arkansas Army National Guard
1983-1984 | Rogers, Ark.
1997-1998 | Rogers, Ark.
1999-2010 | Rogers, Ark.
2011-present | Congress"
D000612,"A Representative from California; born in Hawthorne, Los Angeles County, California, on July 29, 1967; attended Atascadero High School, Atascadero, Calif.; graduated from Morro Bay High School, Morro Bay, Calif., 1985; A.A.,Victor Valley Junior College, Victorville, Calif., 1989; B.A., California Polytechnic State University, San Luis Obispo, Calif., 1992; United States Air Force, 1984-1988; United States Air Force Reserve, 1988-2000; business owner; member of the California state senate, 2002-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-January 3, 2019); was an unsuccessful candidate for reelection to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1967-1981 | Hawthorne, Los Angeles County, California
1981-1983 | Atascadero, Calif.
1983-1985 | Morro Bay, Calif.
1985-1989 | Victorville, Calif.
1989-1992 | San Luis Obispo, Calif.
1984-2000 | United States Air Force and Air Force Reserve
2002-2010 | California State Senate
2011-2019 | Congress"
B001270,"a Representative from California; born in Los Angeles, Los Angeles County, Calif., October 3, 1953; graduated from Hamilton High School, Los Angeles, Calif.; B.S., California State University, Dominguez Hills, Calif., 1990; P.A., University of Southern California, Los Angeles, Calif., 1982; M.S.W., University of Southern California, Los Angeles, Calif., 2015; physician's assistant; faculty, University of Southern California, Los Angeles, Calif.; member of the California state assembly, 2005-2010, speaker, 2008-2010; elected as a Democrat to the One Hundred Twelfth and to the five succeeding Congresses until her resignation on December 9, 2022 (January 3, 2011-December 9, 2022); was not a candidate for reelection to the One Hundred Eighteenth Congress in 2022; Mayor of Los Angeles, Calif., 2022-present.","Time Period | Location
--- | ---
1953-1971 | Los Angeles, Los Angeles County, Calif.
1971-1982 | California State University, Dominguez Hills, Calif.
1982-2015 | University of Southern California, Los Angeles, Calif.
2005-2010 | California State Assembly
2011-2022 | Congress
2022-present | Los Angeles, Calif."
T000470,"a Representative from Colorado; born in Espanola, Rio Arriba County, N. Mex., November 9, 1956; graduated from Cortez High School; B.A., Fort Lewis College, Durango, Colo., 1978; business owner; member of the Colorado state house of representatives, 2008-2010; unsuccessful candidate for election to the One Hundred Tenth Congress in 2006; elected as a Republican to the One Hundred Twelfth and to the four succeeding Congresses (January 3, 2011-January 3, 2021); unsuccessful candidate for renomination to the One Hundred Seventeenth Congress in 2020.","Time Period | Location
--- | ---
1956-1974 | Espanola, Rio Arriba County, N. Mex.
1974-1978 | Durango, Colo.
1978-2008 | Colorado (Business owner)
2008-2010 | Colorado (State house of representatives)
2011-2021 | Congress"
G000562,"A Senator and a Representative from Colorado; born in Yuma, Yuma County, Colo., on August 22, 1974; graduated from Yuma High School, Yuma, Colo., 1993; B.A., Colorado State University, Fort Collins, Colo., 1997; J.D., University of Colorado, Boulder, Colo., 2001; agricultural advocate; staff, United States Senator Wayne Allard of Colorado, 2002-2005; member of the Colorado state house of representatives, 2005-2010; elected as a Republican to the One Hundred Twelfth and to the succeeding Congress (January 3, 2011-January 3, 2015); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the United States Senate in 2014, and served from January 3, 2015, to January 3, 2021; chair, National Republican Senatorial Committee (2017-2018); was an unsuccessful candidate for reelection to the Senate in 2020.","Time Period | Location
--- | ---
1974-1993 | Yuma, Yuma County, Colo.
1993-1997 | Fort Collins, Colo.
1997-2001 | Boulder, Colo.
2002-2005 | Staff, United States Senator Wayne Allard of Colorado
2005-2010 | Colorado state house of representatives
2011-2015 | Congress
2015-2021 | United States Senate"
C001083,"A Representative from Delaware; born in Wilmington, New Castle County, Del., May 20, 1956; graduated from St. Mark's High School, Wilmington, Del., 1974; A.B., Dartmouth College, Hanover, N.H., 1978; M.P.A., University of Delaware, Newark, Del., 1987; athletic coach; staff, United States Senator Joseph Biden, Jr., of Delaware, 1986-1989; New Castle County, Del., chief administrative officer, 1989-1994; staff, Governor Thomas Carper of Delaware, 1994-1997; finance secretary of Delaware, 1997-2000; lieutenant governor of Delaware, 2001-2009; elected as a Democrat to the One Hundred Twelfth and to the two succeeding Congresses (January 3, 2011-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016; Governor of Delaware, 2017-present.","Time Period | Location
--- | ---
1956-1974 | Wilmington, New Castle County, Del.
1974-1978 | Hanover, N.H.
1978-1986 | Wilmington, New Castle County, Del.
1986-1989 | Staff, United States Senator Joseph Biden, Jr., of Delaware
1989-1994 | New Castle County, Del.
1994-1997 | Staff, Governor Thomas Carper of Delaware
1997-2000 | Finance secretary of Delaware
2001-2009 | Lieutenant governor of Delaware
2011-2017 | Congress
2017-present | Governor of Delaware"
S001186,"A Representative from Florida; born in Nashville, Davidson County, Tennessee, on October 10, 1965; B.S., Troy State University, Troy, Ala., 1987; A.A., Jefferson State Community College, Birmingham, Ala., 1989; mortician; business owner; elected as a Republican to the One Hundred Twelfth and to the succeeding Congress (January 3, 2011-January 3, 2015); unsuccessful candidate for reelection to the One Hundred Fourteenth Congress in 2014.","Time Period | Location
--- | ---
1965-1983 | Nashville, Davidson County, Tennessee
1983-1987 | Troy, Ala.
1987-1989 | Birmingham, Ala.
1989-2011 | Business owner and mortician
2011-2015 | Congress
2015-Present | Florida"
N000185,"A Representative from Florida; born in Evergreen Park, Cook County, Illinois, on May 26, 1951; B.A., Saint Leo College, Saint Leo, Fla., 1990; M.P.A., Troy State University, Troy, Ala., 1995; Illinois Air National Guard, 1969-1975; deputy sheriff, Hernando County, Fla.; sheriff of Hernando County, Fla., 2000-2010; elected as a Republican to the One Hundred Twelfth and to the two succeeding Congresses (January 3, 2011-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016.","Time Period | Location
--- | ---
1951-1969 | Evergreen Park, Cook County, Illinois
1969-1975 | Illinois Air National Guard
1975-1990 | Saint Leo, Fla.
1990-1995 | Troy, Ala.
1995-2000 | Hernando County, Fla.
2000-2010 | Hernando County, Fla.
2011-2017 | Congress"
W000806,"a Representative from Florida; born in Charleston, Kanawha County, West Virginia, on April 27, 1949; graduated from Maynard Evans High School, Orlando, Fla., 1967; B.E.E., Georgia Institute of Technology, Atlanta, Ga., 1971; business owner; member of the Florida state house of representatives, 1980-1998, speaker, 1996-1998; member of the Florida state senate, 1998-2008, majority leader, 2006-2008; elected as a Republican to the One Hundred Twelfth and to the six succeeding Congresses (January 3, 2011-present).","Time Period | Location
--- | ---
1949-1967 | Charleston, Kanawha County, West Virginia
1967-1971 | Atlanta, Ga.
1971-1980 | Orlando, Fla.
1980-1998 | Florida State House of Representatives
1998-2008 | Florida State Senate
2011-present | Congress"
R000593,"A Representative from Florida; born in Lakeland, Polk County, Florida, on October 18, 1959; graduated from Lakeland Senior High School, Lakeland, Fla., 1977; B.S., Auburn University, Auburn, Ala.; J.D., Samford University, Birmingham, Ala.; lawyer, private practice; member of the Florida state house of representatives, 2000-2008; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1959-1977 | Lakeland, Polk County, Florida
1977-1981 | Auburn, Ala.
1981-1985 | Birmingham, Ala.
1985-2000 | Private practice
2000-2008 | Florida
2011-2019 | Congress"
W000808,"a Representative from Florida; born in Miami, Miami-Dade County, Florida, on November 5, 1942; graduated from Miami Northwestern Senior High School, Miami, Fla., 1959; B.S., Fisk University, Nashville, Tenn., 1963; M.S., University of Miami, Coral Gables, Fla., 1972; elementary school principal; member of the Miami-Dade County school board; member of the Florida state house of representatives, 1998-2002; member of the Florida state senate, 2002-2010; elected as a Democrat to the One Hundred Twelfth and to the six succeeding Congresses (January 3, 2011-present).","Time Period | Location
--- | ---
1942-1959 | Miami, Miami-Dade County, Florida
1959-1963 | Nashville, Tenn.
1963-1972 | Miami, Fla.
1972-1998 | Miami, Fla. (Elementary School Principal)
1998-2002 | Florida State House of Representatives
2002-2010 | Florida State Senate
2011-Present | Congress"
W000807,"A Representative from Florida; born in Atlanta, Fulton County, Ga., February 7, 1961; graduated from Henry W. Grady High School, Atlanta, Ga., 1979; B.A., University of Tennessee, Knoxville, Tenn., 1983; M.A., Kansas State University, Manhattan, Kans., 1986; United States Army, 1982-2004; M.M.A.S., U.S. Army Command and General Staff College, Fort Leavenworth, Kans.; educator; military adviser to the Afghan army; unsuccessful candidate for election to the One Hundred Eleventh Congress in 2008; elected as a Republican to the One Hundred Twelfth Congress (January 3, 2011-January 3, 2013); unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in 2012; chair, Texas Republican Party, 2020-2021; unsuccessful candidate for nomination for Governor of Texas in 2022.","Time Period | Location
--- | ---
1961-1979 | Atlanta, Fulton County, Ga.
1979-1983 | Knoxville, Tenn.
1983-1986 | Manhattan, Kans.
1986-2004 | U.S. Army (Various Locations)
2004-2008 | Afghanistan (as military adviser)
2008-2011 | Florida
2011-2013 | Congress
2020-2021 | Texas
2022 | Texas (Governor Nomination)"
A000366,"A Representative from Florida; born in Wyandotte, Wayne County, Michigan, on December 14, 1956; attended high school and earned a G.E.D.; B.A., Columbia College, Orlando, Fla., 2000; United States Air Force, 1974-1975; Orange County, Fla., sheriff's office, 1985-2002; member of the Florida state house of representatives, 2002-2010; elected as a Republican to the One Hundred Twelfth Congress (January 3, 2011-January 3, 2013); unsuccessful candidate for nomination to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
--- | ---
1956-1974 | Wyandotte, Wayne County, Michigan
1974-1975 | United States Air Force
1975-1985 | Unknown
1985-2002 | Orange County, Fla.
2002-2010 | Florida State House of Representatives
2010-2013 | Congress
2013-Present | Florida"
R000590,"A Representative from Florida; born in Brooklyn, Kings County, New York, on September 16, 1965; B.A., Florida International University, Miami, Fla., 1986; M.P.A., Florida International University, Miami, Fla., 1994; staff, United States Senator Connie Mack III; campaign manager, Robert Dole-Jack Kemp presidential campaign, 1996; member of the Florida state house of representatives, 2002-2010; elected as a Republican to the One Hundred Twelfth Congress (January 3, 2011-January 3, 2013); unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
--- | ---
1965-1982 | Brooklyn, Kings County, New York
1982-1986 | Miami, Fla.
1986-1994 | Miami, Fla.
1994-1996 | Staff, United States Senator Connie Mack III
1996-2002 | Campaign manager, Robert Dole-Jack Kemp presidential campaign
2002-2010 | Florida state house of representatives
2011-2013 | Congress
2013-2021 | Florida"
W000810,"a Representative from Georgia; born in Athens, Clarke County, Ga., February 11, 1970; graduated from Marist School, Atlanta, Ga., 1988; B.A., Furman University, Greenville, S.C., 1992; J.D., University of Georgia, Athens, Ga., 1998; staff, United States Representative John Linder, 1994-2010; elected as a Republican to the One Hundred Twelfth and to the four succeeding Congresses (January 3, 2013-January 3, 2021); was not a candidate for reelection to the One Hundred Seventeenth Congress in 2020.","Time Period | Location
--- | ---
1970-1988 | Athens, Clarke County, Ga.
1988-1992 | Greenville, S.C.
1992-1998 | Athens, Ga.
1994-2010 | Staff for U.S. Representative John Linder
2013-2021 | Congress"
S001189,"a Representative from Georgia; born in Augusta, Richmond County, Ga., December 10, 1969; graduated from Tiftarea Academy, Chula, Ga., 1987; B.B.A., University of Georgia, Athens, Ga., 1993; business owner; member of the Georgia state house of representatives, 1997-2010; elected as a Republican to the One Hundred Twelfth and to the six succeeding Congresses (January 3, 2011-present).","Time Period | Location
--- | ---
1969-1987 | Augusta, Richmond County, Ga.
1987-1993 | Athens, Ga.
1993-1997 | Business owner
1997-2010 | Georgia State House of Representatives
2011-present | Congress"
L000573,"A Representative from Idaho; born in Carolina, San Juan County, Puerto Rico, December 8, 1967; B.A., Brigham Young University, Provo, Utah, 1992; J.D., University of Washington, Seattle, Wash., 1995; lawyer, private practice; member of the Idaho state house of representatives, 2006-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018, but was an unsuccessful candidate for nomination as Governor of Idaho; Idaho state attorney general, 2023-present.","Time Period | Location
--- | ---
1967-1988 | Carolina, San Juan County, Puerto Rico
1988-1992 | Provo, Utah
1992-1995 | Seattle, Wash.
1995-2006 | Private practice
2006-2010 | Idaho
2011-2019 | Congress
2019-2023 | Idaho
2023-present | Idaho state attorney general"
W000811,"A Representative from Illinois; born in North Barrington, Lake County, Ill., December 27, 1961; B.A., University of Iowa, Iowa City, Iowa, 1985; M.P.P., University of Chicago, Chicago, Ill., 1991; business executive; unsuccessful candidate for the United States House of Representatives in 1996; elected as a Republican to the One Hundred Twelfth Congress (January 3, 2011-January 3, 2013); unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
--- | ---
1961-1979 | North Barrington, Lake County, Ill.
1979-1985 | Iowa City, Iowa
1985-1991 | Chicago, Ill.
1991-2011 | Business executive
2011-2013 | Congress"
K000378,"A Representative from Illinois; born in Kankakee, Kankakee County, Ill., February 27, 1978; graduated from Normal West High School, Normal, Ill., 1996; B.A., Illinois State University, Normal, Ill., 2000; sales representative; United States Air Force and Illinois Air National Guard, 2003-present; member of the McLean County, Ill., board, 1998-2003; elected as a Republican to the One Hundred Twelfth and to the five succeeding Congresses (January 3, 2011-January 3, 2023); was not a candidate for reelection to the One Hundred Eighteenth Congress in 2022.","Time Period | Location
--- | ---
1978-1996 | Kankakee, Kankakee County, Ill.
1996-2000 | Normal, Ill.
2000-2003 | Sales representative
2003-Present | United States Air Force and Illinois Air National Guard
1998-2003 | McLean County, Ill.
2011-2023 | Congress"
L000574,"A Representative from Louisiana; born in Saint Martinville, Saint Martin Parish, Louisiana, December 23, 1970; graduated from Saint Martinville Senior High School, Saint Martinville, La., 1988; B.S., University of Southwestern Louisiana, Lafayette, La, 1999; J.D., Loyola University, New Orleans, La., 2004; Louisiana Army National Guard, 1987-1998; lawyer; police officer; business owner; elected as a Republican to the One Hundred Twelfth Congress (January 3, 2011-January 3, 2013); unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in 2012; attorney general of Louisiana, 2016-present.","Time Period | Location
--- | ---
1970-1988 | Saint Martinville, Saint Martin Parish, Louisiana
1988-1999 | Lafayette, Louisiana
1999-2004 | New Orleans, Louisiana
2004-2011 | Louisiana (as a lawyer, police officer, and business owner)
2011-2013 | Congress
2016-present | Louisiana (as attorney general)"
R000592,"a Representative from Indiana; born in Chicago, Cook County, Ill., February 9, 1970; graduated from Munster High School, Munster, Ind., 1988; B.A., Wabash College, Crawfordsville, Ind., 1992; J.D., Robert H. McKinney School of Law, Indiana University, Indianapolis, Ind., 1995; lawyer, private practice; general counsel, Indiana state secretary of state's office, 1997-2000; Indiana state deputy secretary of state, 2000-2002; Indiana state secretary of state, 2002-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-January 3, 2019); was not a candidate for reelection to the One Hundred Sixteenth Congress in 2018, but was an unsuccessful candidate for nomination to the United States Senate; Indiana state attorney general, 2021-present.","Time Period | Location
--- | ---
1970-1988 | Munster, Ind.
1988-1992 | Crawfordsville, Ind.
1992-1995 | Indianapolis, Ind.
1995-1997 | Private practice
1997-2000 | Indiana state secretary of state's office
2000-2002 | Indiana state deputy secretary of state
2002-2010 | Indiana state secretary of state
2011-2019 | Congress
2021-present | Indiana state attorney general"
B001275,"A Representative from Indiana; born in Taylorville, Bartholomew County, Ill., May 31, 1962; B.S., University of Illinois, Urbana-Champaign, Ill., 1984; M.D., University of Illinois, Chicago, Ill., 1988; physician; United States Navy Reserve, 1989-1998; elected as a Republican to the One Hundred Twelfth and to the six succeeding Congresses (January 3, 2011-present).","Time Period | Location
--- | ---
1962-1980 | Taylorville, Bartholomew County, Ill.
1980-1984 | Urbana-Champaign, Ill.
1984-1988 | Chicago, Ill.
1989-1998 | (U.S. Navy Reserve)
1998-2011 | Physician
2011-Present | Congress, Indiana"
Y000064,"A Senator and a Representative from Indiana; born in Lancaster, Lancaster County, Pa., August 24, 1972; graduated from Carmel High School, Carmel, Ind., 1990; B.S., United States Naval Academy, Annapolis, Md., 1995; M.B.A., University of Chicago, Chicago, Ill., 2000; M.A., University of London, London, England, 2001; J.D., Robert H. McKinney School of Law, Indiana University, Indianapolis, Ind., 2006; United States Navy, 1990-1991; United States Marine Corps, 1995-2000; staff, United States Senator Richard Lugar of Indiana, 2001-2003; Orange County, Ind., assistant deputy prosecutor, 2007-2010; consultant; lawyer, private practice; elected as a Republican to the One Hundred Twelfth and to the two succeeding Congresses (January 3, 2011-January 3, 2017); was not a candidate for reelection to the House of Representatives but was elected as a Republican to the United States Senate in 2016; reelected in 2022 for the term ending January 3, 2029; chair, National Republican Senatorial Committee (2019-2020).","Time Period | Location
--- | ---
1972-1986 | Lancaster, Lancaster County, Pa.
1986-1990 | Carmel, Ind.
1990-1991 | United States Navy
1991-1995 | Annapolis, Md.
1995-2000 | United States Marine Corps
2000-2001 | Chicago, Ill.
2001-2002 | London, England
2002-2006 | Indianapolis, Ind.
2006-2011 | Private practice and consultant
2007-2010 | Orange County, Ind.
2011-2017 | Congress
2017-2029 | United States Senate"
H001057,"A Representative from Kansas; born in Fowler, Meade County, Kans., November 11, 1968; B.A., College of Santa Fe, Santa Fe, N.M., 1991; Ph.D., American University, Washington, D.C., 1995; farmer; legislative analyst; member of Kansas state senate, 1996-2010; elected as a Republican to the One Hundred Twelfth and to the two succeeding Congresses (January 3, 2011-January 3, 2017); unsuccessful candidate for renomination to the One Hundred Fifteenth Congress in 2016.","Time Period | Location
--- | ---
1968-1986 | Fowler, Meade County, Kans.
1986-1991 | Santa Fe, N.M.
1991-1995 | Washington, D.C.
1995-2010 | Kansas
2011-2017 | Congress"
Y000063,"A Representative from Kansas; born in Hutchison, Reno County, Kans., January 8, 1976; B.A., University of Kansas, Lawrence, Kans., 1999; J.D., University of Kansas, Lawrence, Kans., 2002; lawyer, private practice; member of the Kansas state house of representatives, 2002-2010; elected as a Republican to the One Hundred Twelfth and to the three succeeding Congresses (January 3, 2011-January 3, 2019); unsuccessful candidate for reelection to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1976-1994 | Hutchison, Reno County, Kans.
1994-1999 | Lawrence, Kans.
1999-2002 | Lawrence, Kans.
2002-2010 | Kansas
2011-2019 | Congress"
H001052,"a Representative from Maryland; born in Brooklyn, Kings County, N.Y., January 25, 1957; graduated from Regis High School, New York, N.Y., 1974; B.S., Johns Hopkins University, Baltimore, Md., 1977; M.D., Johns Hopkins University, Baltimore, Md., 1980; M.H.S., Johns Hopkins University, Baltimore, Md., 1995; physician; United States Navy Reserve, 1988-2005; member of the Maryland state senate, 1999-2011, minority whip; unsuccessful candidate for election to the One Hundred Eleventh Congress in 2008; elected as a Republican to the One Hundred Twelfth and to the six succeeding Congresses (January 3, 2011-present).","Time Period | Location
--- | ---
1957-1974 | Brooklyn, Kings County, N.Y.
1974-1980 | Baltimore, Md.
1980-1988 | Physician (Location not specified)
1988-2005 | United States Navy Reserve (Location not specified)
1999-2011 | Maryland
2011-Present | Congress"
K000375,"A Representative from Massachusetts; born in Norwood, Norfolk County, Mass., September 6, 1952; B.A., Boston College, Chestnut Hill, Mass., 1974; M.B.A., Boston College, Chestnut Hill, Mass., 1982; J.D., Suffolk University, Boston, Mass., 1985; member of the Massachusetts state house of representatives, 1977-1984; member of the Massachusetts state senate, 1985-1998; Norfolk County, Mass. district attorney, 1998-2010; elected as a Democrat to the One Hundred Twelfth and to the six succeeding Congresses (January 3, 2011-present).","Time Period | Location
--- | ---
1952-1970 | Norwood, Norfolk County, Mass.
1970-1974 | Chestnut Hill, Mass.
1974-1982 | Boston, Mass.
1982-1985 | Boston, Mass.
1977-1984 | Massachusetts State House
1985-1998 | Massachusetts State Senate
1998-2010 | Norfolk County, Mass.
2011-present | Congress"
B001271,"A Representative from Michigan; born in Iron River, Iron County, Mich., April 20, 1952; graduated from West Iron County High School, Iron River, Mich., 1970; B.S., University of Michigan, Ann Arbor, Mich., 1974; M.D., Wayne State University Medical School, Detroit, Mich., 1978; physician; elected as a Republican to the One Hundred Twelfth and to the two succeeding Congresses (January 3, 2011-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016; died on October 15, 2021.","Time Period | Location
--- | ---
1952-1970 | Iron River, Iron County, Mich.
1970-1974 | Ann Arbor, Mich.
1974-1978 | Detroit, Mich.
1978-2011 | Physician
2011-2017 | Congress
2017-2021 | Michigan"
H001058,"A Representative from Michigan; born in Zeeland, Ottawa County, Mich., January 31, 1969; graduated from Holland Christian High School, Holland, Mich., 1987; B.A., Calvin College, Grand Rapids, Mich., 1991; administrator; business owner; staff, United States Representative Peter Hoekstra of Michigan, 1996-2002; member of the Michigan state house of representatives, 2003-2008; elected as a Republican to the One Hundred Twelfth and to the six succeeding Congresses (January 3, 2011-present).","Time Period | Location
--- | ---
1969-1987 | Zeeland, Ottawa County, Mich.
1987-1991 | Grand Rapids, Mich.
1991-1996 | Michigan (Administrator and Business Owner)
1996-2002 | Michigan (Staff for U.S. Representative Peter Hoekstra)
2003-2008 | Michigan (State House of Representatives)
2011-Present | Congress"
A000367,"A Representative from Michigan; born in Grand Rapids, Kent County, Mich., April 18, 1980; graduated from Grand Rapids Christian High School, Grand Rapids, Mich., 1998; A.B., University of Michigan, Ann Arbor, Mich., 2002; J.D., University of Michigan, Ann Arbor, Mich., 2005; lawyer, private practice; member of the Michigan state house of representatives, 2008-2010; elected as a Republican to the One Hundred Twelfth and to the four succeeding Congresses (January 3, 2011-January 3, 2021); changed party affiliation from a Republican to an Independent on July 4, 2019; changed party affiliation from an Independent to a Libertarian on May 1, 2020; was not a candidate for reelection to the One Hundred Seventeenth Congress in 2020.&nbsp;","Time Period | Location
--- | ---
1980-1998 | Grand Rapids, Kent County, Mich.
1998-2002 | Ann Arbor, Mich.
2002-2005 | Ann Arbor, Mich.
2005-2008 | Private practice
2008-2010 | Michigan
2011-2021 | Congress"
C001086,"A Representative from Minnesota; born in Charleston, Kanawha County, W.Va., December 29, 1959; graduated from St. Xavier High School, Finneytown, Ohio, 1977; B.S., United States Naval Academy, Annapolis, Md., 1981; M.Ed., University of West Florida, Pensacola, Fla., 1989; United States Navy, 1981-1990; United States Navy Reserve, 1990-2005; pilot; elected as a Republican to the One Hundred Twelfth Congress (January 3, 2011-January 3, 2013); unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in 2012.","Time Period | Location
--- | ---
1959-1973 | Charleston, Kanawha County, W.Va.
1973-1977 | Finneytown, Ohio
1977-1981 | Annapolis, Md.
1981-1989 | United States Navy
1989-1990 | Pensacola, Fla.
1990-2005 | United States Navy Reserve
2005-2011 | Pilot
2011-2013 | Congress"
L000576,"a Representative from Missouri; born in Springfield, Greene County, Mo., August 11, 1955; attended University of Missouri, Columbia, Mo., 1973-1976; graduated from the Missouri Auction School, 1979; Certified Auctioneers Institute, Indiana University, Bloomington, Ind., 1983; owner auctioneer business, 1979-2011; radio personality; elected as a Republican to the One Hundred Twelfth and to the five succeeding Congresses (January 3, 2011-January 3, 2023); was not a candidate for reelection to the One Hundred Eighteenth Congress in 2022, but was an unsuccessful candidate for nomination to the United States Senate.","Time Period | Location
--- | ---
1955-1973 | Springfield, Greene County, Mo.
1973-1976 | Columbia, Mo.
1979-1983 | Bloomington, Ind.
1979-2011 | Owner auctioneer business
2011-2023 | Congress
2022 | Unsuccessful candidate for nomination to the United States Senate."
H001055,"A Representative from Nevada; born in Jamaica, Queens County, N.Y., October 30, 1961; graduated from Wallenpaupack Area High School, Hawley, Pa., 1979; B.S., Pennsylvania State University, University Park, Pa., 1984; D.O., Philadelphia College of Osteopathic Medicine, Philadelphia, Pa., 1988; M.S.S., United States Army War College, Carlisle, Pa., 2006; United States Army Reserve, 1991-present; brigadier general; physician; business owner; faculty, Touro University, Henderson, Nevada; faculty, Community College of Southern Nevada; faculty, University of Nevada School of Medicine, Las Vegas, Nevada; faculty, Uniformed Services University, Bethesda, Md., 1998-2003; member of the Nevada state senate, 2004-2008; elected as a Republican to the One Hundred Twelfth and to the two succeeding Congresses (January 3, 2011-January 3, 2017); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016, but as an unsuccessful candidate for election to the United States Senate.","Time Period | Location
--- | ---
1961-1979 | Jamaica, Queens County, N.Y.
1979-1984 | University Park, Pa.
1984-1988 | Philadelphia, Pa.
1988-1991 | Various locations (medical practice)
1991-1998 | United States Army Reserve
1998-2003 | Bethesda, Md.
2003-2011 | Various locations in Nevada (teaching)
2004-2008 | Nevada State Senate
2011-2017 | Congress
2017-present | Nevada"
G000570,"A Representative from New Hampshire; born in Edison, Middlesex County, N.J., September 26, 1970; graduated from Canterbury School, New Milford, Conn., 1989; B.A., Assumption College, Worcester, Mass., 1993; M.A., Franklin Pierce Law Center, Concord, N.H., 2000; businessman; law clerk, New Hampshire Insurance Department, 1999; member of the New Hampshire state house of representatives, 2000-2002; Manchester, N.H., alderman, 2002-2006; staff, United States Representative Jeb Bradley of New Hampshire, 2003-2004; Mayor of Manchester, N.H., 2006-2010; elected as a Republican to the One Hundred Twelfth Congress (January 3, 2011-January 3, 2013); unsuccessful candidate for reelection to the One Hundred Thirteenth Congress in 2012; elected as a Republican to the One Hundred Fourteenth Congress (January 3, 2015-January 3, 2017); unsuccessful candidate for reelection to the One Hundred Fifteenth Congress in 2016.","Time Period | Location
--- | ---
1970-1985 | Edison, Middlesex County, N.J.
1985-1989 | New Milford, Conn.
1989-1993 | Worcester, Mass.
1993-2000 | Concord, N.H.
2000-2002 | New Hampshire
2002-2006 | Manchester, N.H.
2003-2004 | Staff for U.S. Representative Jeb Bradley
2006-2010 | Manchester, N.H. (Mayor)
2011-2013 | Congress
2015-2017 | Congress"
R000594,"A Representative from New Jersey; born in Flint, Genessee County, Mich., November 27, 1973; graduated from Carman-Ainsworth High School, Flint, Mich.; attended University of Michigan, Ann Arbor, Mich., 1992-1995; attended University of Pennsylvania, Wharton School of Business, Philadelphia, Pa.; professional athlete; television commentator; elected as a Republican to the One Hundred Twelfth and to the succeeding Congress (January 3, 2011-January 3, 2015); was not a candidate for reelection to the One Hundred Fourteenth Congress in 2014.","Time Period | Location
--- | ---
1973-1991 | Flint, Genessee County, Mich.
1991-1995 | Ann Arbor, Mich.
1995-2010 | Philadelphia, Pa.
2011-2015 | Congress"
G000569,"A Representative from New York; born in New York, New York County, N.Y., February 7, 1970; graduated from Archbishop Molloy High School, Briarwood, New York, 1988; B.B.A, Baruch College, City University of New York, N.Y., 1994; J.D. New York Law School, New York, N.Y., 2002; United States Marine Corps, 1989-1990; United States Marine Corps Reserve, 1990-1997; Federal Bureau of Investigation, 1997-2006, business owner; elected as a Republican to the One Hundred Twelfth and to the succeeding Congress (January 3, 2011-January 3, 2015); re-elected to the One Hundred Fourteenth Congress, but did not take his seat, resigning on January 5, 2015, prior to the opening of the new Congress; unsuccessful candidate for nomination to the One Hundred Sixteenth Congress in 2018.","Time Period | Location
--- | ---
1970-1988 | New York, New York County, N.Y.
1988-1994 | Briarwood, New York
1994-2002 | New York, N.Y.
1989-1990 | United States Marine Corps
1990-1997 | United States Marine Corps Reserve
1997-2006 | Federal Bureau of Investigation
2006-2011 | Business owner
2011-2015 | Congress
2015-2018 | Resigned from Congress
2018 | Unsuccessful candidate for nomination to the One Hundred Sixteenth Congress"
